# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz -s ensembl -p ENSRNO -o rnor6-transcripts.tab --nogenes --noexons
# Runtime:        12/04/2020 10:27:13
# ----------------
# Input file:            ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz
# Input source:          ensembl
# Feature ID prefix:     ENSRNO
# Output file:           rnor6-transcripts.tab
# --nogenes set:         Not writing gene coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 12.04.2020 | 10:27:13 Detecting compression...
# 12.04.2020 | 10:27:13 Reading genes...
# Genes read:            32883
# ----------------
# 12.04.2020 | 10:27:18 Reading transcripts...
# Transcripts read:      41078
# ----------------
# 12.04.2020 | 10:27:22 Reading CDS...
# CDS read:              273952
# ----------------
# 12.04.2020 | 10:27:30 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
ENSRNOT00000088262	snoRNA transcript	1	27540846	27540948	-	ENSRNOG00000052712	0
ENSRNOT00000087419	snRNA transcript	1	27723197	27723313	+	ENSRNOG00000057890	0
ENSRNOT00000087830	protein_coding transcript	1	27924825	27927782	+	ENSRNOG00000056670	2
ENSRNOT00000017831	protein_coding transcript	1	28301922	28390837	+	ENSRNOG00000013323	6
ENSRNOT00000078841	protein_coding transcript	1	28454966	28576261	+	ENSRNOG00000021478	8
ENSRNOT00000030327	protein_coding transcript	1	28455051	28576553	+	ENSRNOG00000021478	6
ENSRNOT00000029444	protein_coding transcript	1	28579990	28600586	-	ENSRNOG00000021442	6
ENSRNOT00000063473	rRNA transcript	1	28595961	28596073	+	ENSRNOG00000041720	0
ENSRNOT00000018718	protein_coding transcript	1	29191192	29201531	+	ENSRNOG00000013364	5
ENSRNOT00000018849	protein_coding transcript	1	29225707	29385199	+	ENSRNOG00000014004	16
ENSRNOT00000070636	rRNA transcript	1	29352780	29352913	+	ENSRNOG00000045369	0
ENSRNOT00000019047	protein_coding transcript	1	29413365	29423347	+	ENSRNOG00000014190	5
ENSRNOT00000088885	protein_coding transcript	1	29413425	29423288	+	ENSRNOG00000014190	4
ENSRNOT00000019436	protein_coding transcript	1	29432152	29487473	+	ENSRNOG00000014240	13
ENSRNOT00000083276	protein_coding transcript	1	29432174	29487317	+	ENSRNOG00000014240	14
ENSRNOT00000065677	protein_coding transcript	1	29915443	29920598	+	ENSRNOG00000042944	3
ENSRNOT00000091770	snoRNA transcript	1	30027001	30027123	+	ENSRNOG00000060033	0
ENSRNOT00000075225	miRNA transcript	1	30085337	30085434	-	ENSRNOG00000050157	0
ENSRNOT00000078246	snRNA transcript	1	30150303	30150446	-	ENSRNOG00000056383	0
ENSRNOT00000083825	lincRNA transcript	1	30196152	30197158	+	ENSRNOG00000061372	0
ENSRNOT00000083664	lincRNA transcript	1	30666087	30666753	-	ENSRNOG00000056484	0
ENSRNOT00000015395	protein_coding transcript	1	30681681	30766860	+	ENSRNOG00000011568	5
ENSRNOT00000015421	protein_coding transcript	1	30863217	30873808	+	ENSRNOG00000011588	2
ENSRNOT00000015440	protein_coding transcript	1	30874418	30917882	-	ENSRNOG00000011622	5
ENSRNOT00000089420	lincRNA transcript	1	31000772	31004646	-	ENSRNOG00000054753	0
ENSRNOT00000031083	protein_coding transcript	1	31040142	31055453	-	ENSRNOG00000042309	5
ENSRNOT00000016712	protein_coding transcript	1	31066798	31122093	-	ENSRNOG00000012324	6
ENSRNOT00000092105	protein_coding transcript	1	31124825	31125160	+	ENSRNOG00000061741	1
ENSRNOT00000087505	snoRNA transcript	1	31163819	31163934	+	ENSRNOG00000054845	0
ENSRNOT00000029531	protein_coding transcript	1	31261370	31262466	-	ENSRNOG00000023407	1
ENSRNOT00000076091	nonsense_mediated_decay transcript	1	31264755	31273159	+	ENSRNOG00000023387	1
ENSRNOT00000028988	protein_coding transcript	1	31264755	31273159	+	ENSRNOG00000023387	4
ENSRNOT00000076399	nonsense_mediated_decay transcript	1	31264765	31273159	+	ENSRNOG00000023387	1
ENSRNOT00000016989	protein_coding transcript	1	31409579	31425662	+	ENSRNOG00000012581	6
ENSRNOT00000038102	protein_coding transcript	1	31436712	31437203	+	ENSRNOG00000039788	2
ENSRNOT00000081216	ribozyme transcript	1	31443439	31443685	+	ENSRNOG00000051400	0
ENSRNOT00000061041	protein_coding transcript	1	31527646	31528083	-	ENSRNOG00000039783	1
ENSRNOT00000034704	protein_coding transcript	1	31531143	31535314	+	ENSRNOG00000028357	2
ENSRNOT00000017779	protein_coding transcript	1	31539215	31545559	-	ENSRNOG00000012775	3
ENSRNOT00000018336	protein_coding transcript	1	31545631	31570601	+	ENSRNOG00000013331	15
ENSRNOT00000019735	protein_coding transcript	1	31576183	31591849	+	ENSRNOG00000014485	6
ENSRNOT00000019806	protein_coding transcript	1	31603297	31698329	+	ENSRNOG00000014721	10
ENSRNOT00000020251	protein_coding transcript	1	31700953	31731700	+	ENSRNOG00000039776	12
ENSRNOT00000077740	protein_coding transcript	1	31702485	31731815	+	ENSRNOG00000039776	12
ENSRNOT00000020711	protein_coding transcript	1	31734327	31777070	-	ENSRNOG00000015159	17
ENSRNOT00000020780	protein_coding transcript	1	31835000	31864628	+	ENSRNOG00000015465	12
ENSRNOT00000039166	protein_coding transcript	1	31870899	31890778	-	ENSRNOG00000028261	3
ENSRNOT00000081225	protein_coding transcript	1	31870983	31881531	-	ENSRNOG00000028261	3
ENSRNOT00000060971	protein_coding transcript	1	31906064	31936537	-	ENSRNOG00000039743	9
ENSRNOT00000086351	lincRNA transcript	1	31937653	31939296	+	ENSRNOG00000060926	0
ENSRNOT00000021000	protein_coding transcript	1	31939585	31967915	-	ENSRNOG00000015676	16
ENSRNOT00000081471	protein_coding transcript	1	31967978	31987125	+	ENSRNOG00000015810	13
ENSRNOT00000021532	protein_coding transcript	1	31967982	32012919	+	ENSRNOG00000015810	13
ENSRNOT00000082279	snoRNA transcript	1	31978116	31978253	-	ENSRNOG00000051415	0
ENSRNOT00000070500	rRNA transcript	1	32051294	32051411	-	ENSRNOG00000045233	0
ENSRNOT00000021898	protein_coding transcript	1	32058044	32084877	+	ENSRNOG00000016103	10
ENSRNOT00000022635	protein_coding transcript	1	32086755	32140137	-	ENSRNOG00000016372	24
ENSRNOT00000081339	protein_coding transcript	1	32086757	32140136	-	ENSRNOG00000016372	7
ENSRNOT00000078039	protein_coding transcript	1	32088259	32141036	-	ENSRNOG00000016372	25
ENSRNOT00000084430	protein_coding transcript	1	32191848	32200477	-	ENSRNOG00000056712	6
ENSRNOT00000036714	protein_coding transcript	1	32199810	32220045	+	ENSRNOG00000026501	12
ENSRNOT00000022346	protein_coding transcript	1	32221636	32236051	+	ENSRNOG00000016253	12
ENSRNOT00000089941	protein_coding transcript	1	32221745	32235216	+	ENSRNOG00000016253	10
ENSRNOT00000081097	lincRNA transcript	1	32240144	32244377	+	ENSRNOG00000061518	0
ENSRNOT00000022683	protein_coding transcript	1	32251714	32272476	-	ENSRNOG00000025327	16
ENSRNOT00000023211	protein_coding transcript	1	32281207	32297190	-	ENSRNOG00000016923	17
ENSRNOT00000079987	protein_coding transcript	1	32321580	32362359	-	ENSRNOG00000017302	14
ENSRNOT00000040291	protein_coding transcript	1	32323011	32363983	-	ENSRNOG00000017302	14
ENSRNOT00000024111	protein_coding transcript	1	32379432	32429917	-	ENSRNOG00000017930	14
ENSRNOT00000081840	lincRNA transcript	1	32453813	32476611	+	ENSRNOG00000053180	0
ENSRNOT00000072992	protein_coding transcript	1	32570296	32570589	-	ENSRNOG00000047971	1
ENSRNOT00000072206	protein_coding transcript	1	32573228	32581781	+	ENSRNOG00000049394	4
ENSRNOT00000075959	nonsense_mediated_decay transcript	1	32573228	32581781	+	ENSRNOG00000049394	1
ENSRNOT00000076142	nonsense_mediated_decay transcript	1	32573238	32581781	+	ENSRNOG00000049394	1
ENSRNOT00000016975	protein_coding transcript	1	32634796	32643771	-	ENSRNOG00000012720	5
ENSRNOT00000085639	lincRNA transcript	1	32661251	32662221	+	ENSRNOG00000060323	0
ENSRNOT00000087059	lincRNA transcript	1	33061881	33068646	-	ENSRNOG00000057164	0
ENSRNOT00000017019	protein_coding transcript	1	33271977	33275540	-	ENSRNOG00000012742	4
ENSRNOT00000082414	lincRNA transcript	1	33717804	33720703	-	ENSRNOG00000058487	0
ENSRNOT00000084492	lincRNA transcript	1	33721420	33741396	+	ENSRNOG00000055826	0
ENSRNOT00000089213	lincRNA transcript	1	33794803	33797299	+	ENSRNOG00000053323	0
ENSRNOT00000079972	lincRNA transcript	1	33804875	33810864	+	ENSRNOG00000056842	0
ENSRNOT00000044690	protein_coding transcript	1	33910912	33916741	+	ENSRNOG00000033609	4
ENSRNOT00000088968	lincRNA transcript	1	33966862	33980051	-	ENSRNOG00000054020	0
ENSRNOT00000090610	lincRNA transcript	1	34011456	34013448	-	ENSRNOG00000054169	0
ENSRNOT00000091983	lincRNA transcript	1	34269359	34271920	-	ENSRNOG00000057928	0
ENSRNOT00000087018	pseudogene transcript	1	35027041	35027371	-	ENSRNOG00000057721	0
ENSRNOT00000022790	protein_coding transcript	1	35067490	35198939	+	ENSRNOG00000016812	23
ENSRNOT00000073945	pseudogene transcript	1	35151638	35157157	-	ENSRNOG00000047117	0
ENSRNOT00000061873	protein_coding transcript	1	35280701	35319182	+	ENSRNOG00000023053	19
ENSRNOT00000073791	pseudogene transcript	1	35526239	35527033	+	ENSRNOG00000049434	0
ENSRNOT00000077954	snoRNA transcript	1	35752471	35752597	-	ENSRNOG00000052375	0
ENSRNOT00000023010	pseudogene transcript	1	35868009	35869909	+	ENSRNOG00000017095	0
ENSRNOT00000089405	lincRNA transcript	1	35883694	35886326	-	ENSRNOG00000055337	0
ENSRNOT00000086733	lincRNA transcript	1	35922688	35996536	-	ENSRNOG00000057357	0
ENSRNOT00000023161	protein_coding transcript	1	36107232	36112993	-	ENSRNOG00000017150	4
ENSRNOT00000069000	miRNA transcript	1	36180489	36180592	+	ENSRNOG00000043733	0
ENSRNOT00000041762	protein_coding transcript	1	36185916	36226276	+	ENSRNOG00000034075	2
ENSRNOT00000023641	protein_coding transcript	1	36295650	36319896	-	ENSRNOG00000017254	19
ENSRNOT00000090884	protein_coding transcript	1	36297764	36319966	-	ENSRNOG00000017254	19
ENSRNOT00000023659	protein_coding transcript	1	36320461	36354756	+	ENSRNOG00000017601	5
ENSRNOT00000085529	snoRNA transcript	1	36350944	36351073	-	ENSRNOG00000052644	0
ENSRNOT00000023712	protein_coding transcript	1	36400443	36433238	+	ENSRNOG00000017613	12
ENSRNOT00000089512	lincRNA transcript	1	36589271	36683850	+	ENSRNOG00000055880	0
ENSRNOT00000023779	pseudogene transcript	1	36954496	36957300	-	ENSRNOG00000017678	0
ENSRNOT00000081636	lincRNA transcript	1	37059412	37162589	+	ENSRNOG00000058077	0
ENSRNOT00000047627	protein_coding transcript	1	37507276	37698390	+	ENSRNOG00000032150	21
ENSRNOT00000084864	snRNA transcript	1	37681259	37681365	+	ENSRNOG00000055957	0
ENSRNOT00000071842	protein_coding transcript	1	37702041	37726151	-	ENSRNOG00000047406	3
ENSRNOT00000034410	protein_coding transcript	1	37734403	37742932	-	ENSRNOG00000027422	6
ENSRNOT00000079186	protein_coding transcript	1	37734410	37741709	-	ENSRNOG00000027422	3
ENSRNOT00000061790	protein_coding transcript	1	37743147	37774015	+	ENSRNOG00000017826	12
ENSRNOT00000024041	protein_coding transcript	1	37744097	37773448	+	ENSRNOG00000017826	14
ENSRNOT00000043747	protein_coding transcript	1	37802592	37818879	-	ENSRNOG00000042308	3
ENSRNOT00000087608	snRNA transcript	1	37822932	37822996	+	ENSRNOG00000058041	0
ENSRNOT00000077781	protein_coding transcript	1	37853553	37863756	-	ENSRNOG00000051377	3
ENSRNOT00000080397	snRNA transcript	1	37865411	37865508	+	ENSRNOG00000059310	0
ENSRNOT00000024149	protein_coding transcript	1	37878516	37886675	-	ENSRNOG00000017963	3
ENSRNOT00000079626	protein_coding transcript	1	37896780	37957412	-	ENSRNOG00000049259	4
ENSRNOT00000085560	protein_coding transcript	1	37918572	37957400	-	ENSRNOG00000049259	2
ENSRNOT00000071889	protein_coding transcript	1	37951840	37957412	-	ENSRNOG00000049259	3
ENSRNOT00000022527	protein_coding transcript	1	37928102	37932084	-	ENSRNOG00000016462	3
ENSRNOT00000081054	protein_coding transcript	1	37988255	37990007	-	ENSRNOG00000056694	2
ENSRNOT00000071880	miRNA transcript	1	38238376	38238459	+	ENSRNOG00000049256	0
ENSRNOT00000071875	miRNA transcript	1	38238896	38239002	-	ENSRNOG00000046712	0
ENSRNOT00000078859	misc_RNA transcript	1	38428386	38428472	-	ENSRNOG00000054816	0
ENSRNOT00000048256	protein_coding transcript	1	38483874	38486334	-	ENSRNOG00000049881	4
ENSRNOT00000090406	protein_coding transcript	1	38527519	38538987	-	ENSRNOG00000047145	4
ENSRNOT00000071275	protein_coding transcript	1	38528185	38538987	-	ENSRNOG00000047145	4
ENSRNOT00000070999	protein_coding transcript	1	38582629	38586563	-	ENSRNOG00000046353	3
ENSRNOT00000071758	protein_coding transcript	1	38582629	38586563	-	ENSRNOG00000046353	4
ENSRNOT00000082710	lincRNA transcript	1	38814643	38835507	-	ENSRNOG00000054466	0
ENSRNOT00000086246	lincRNA transcript	1	38836865	38843015	-	ENSRNOG00000057057	0
ENSRNOT00000088504	lincRNA transcript	1	38841900	38860416	-	ENSRNOG00000057057	0
ENSRNOT00000086932	lincRNA transcript	1	38859463	38882496	-	ENSRNOG00000057057	0
ENSRNOT00000087610	lincRNA transcript	1	38895131	39035633	-	ENSRNOG00000053328	0
ENSRNOT00000031519	protein_coding transcript	1	39708717	39710314	-	ENSRNOG00000023081	4
ENSRNOT00000022046	protein_coding transcript	1	39811314	39923057	+	ENSRNOG00000016368	4
ENSRNOT00000021895	protein_coding transcript	1	40086470	40101840	+	ENSRNOG00000016286	5
ENSRNOT00000081556	lincRNA transcript	1	40232323	40255707	-	ENSRNOG00000053056	0
ENSRNOT00000021471	protein_coding transcript	1	40389638	40520447	+	ENSRNOG00000016011	16
ENSRNOT00000026564	protein_coding transcript	1	40529045	40719391	+	ENSRNOG00000019582	27
ENSRNOT00000083133	snRNA transcript	1	40672831	40672993	+	ENSRNOG00000055235	0
ENSRNOT00000060767	protein_coding transcript	1	40816107	40906581	+	ENSRNOG00000019549	3
ENSRNOT00000083702	protein_coding transcript	1	40879747	40906581	+	ENSRNOG00000019549	2
ENSRNOT00000026482	protein_coding transcript	1	40891597	40906573	+	ENSRNOG00000019549	1
ENSRNOT00000026433	protein_coding transcript	1	40914171	40921508	-	ENSRNOG00000019544	2
ENSRNOT00000060757	protein_coding transcript	1	40948847	40972826	-	ENSRNOG00000019501	11
ENSRNOT00000026367	protein_coding transcript	1	40982862	41006371	+	ENSRNOG00000019489	5
ENSRNOT00000092809	nonsense_mediated_decay transcript	1	40982900	41001511	+	ENSRNOG00000019489	2
ENSRNOT00000092953	protein_coding transcript	1	40982906	40990149	+	ENSRNOG00000019489	3
ENSRNOT00000093126	processed_transcript transcript	1	40998636	41004790	+	ENSRNOG00000019489	0
ENSRNOT00000088349	snoRNA transcript	1	41003877	41004005	+	ENSRNOG00000054876	0
ENSRNOT00000093108	protein_coding transcript	1	41034308	41126043	+	ENSRNOG00000024280	11
ENSRNOT00000035962	protein_coding transcript	1	41065716	41125835	+	ENSRNOG00000024280	11
ENSRNOT00000082133	protein_coding transcript	1	41192824	41325726	+	ENSRNOG00000019358	2
ENSRNOT00000026350	protein_coding transcript	1	41323194	41590697	+	ENSRNOG00000019358	8
ENSRNOT00000088678	processed_transcript transcript	1	41323240	41323885	+	ENSRNOG00000019358	0
ENSRNOT00000081017	protein_coding transcript	1	41325462	41594796	+	ENSRNOG00000019358	8
ENSRNOT00000078494	protein_coding transcript	1	41325531	41590619	+	ENSRNOG00000019358	10
ENSRNOT00000088168	protein_coding transcript	1	41325531	41590619	+	ENSRNOG00000019358	9
ENSRNOT00000089984	protein_coding transcript	1	41590494	41592204	+	ENSRNOG00000019358	1
ENSRNOT00000084857	sense_intronic transcript	1	41324538	41325153	+	ENSRNOG00000057689	0
ENSRNOT00000086233	snoRNA transcript	1	41383910	41384003	-	ENSRNOG00000055223	0
ENSRNOT00000092014	lincRNA transcript	1	41594112	41594799	+	ENSRNOG00000055166	0
ENSRNOT00000084571	processed_transcript transcript	1	41608418	41821544	-	ENSRNOG00000018960	0
ENSRNOT00000047472	processed_transcript transcript	1	41609128	41754652	-	ENSRNOG00000018960	0
ENSRNOT00000090638	processed_transcript transcript	1	41635315	41761735	-	ENSRNOG00000018960	0
ENSRNOT00000081637	processed_transcript transcript	1	41832830	42077535	-	ENSRNOG00000018960	0
ENSRNOT00000084712	retained_intron transcript	1	41905435	41937822	-	ENSRNOG00000018960	0
ENSRNOT00000025795	retained_intron transcript	1	41905436	41938439	-	ENSRNOG00000018960	0
ENSRNOT00000084994	snRNA transcript	1	41926987	41927090	+	ENSRNOG00000052241	0
ENSRNOT00000025616	protein_coding transcript	1	42121636	42131547	+	ENSRNOG00000018858	2
ENSRNOT00000083589	lincRNA transcript	1	42133308	42134374	+	ENSRNOG00000053113	0
ENSRNOT00000092791	protein_coding transcript	1	42169501	42177582	+	ENSRNOG00000018808	5
ENSRNOT00000025477	protein_coding transcript	1	42169501	42177579	+	ENSRNOG00000018808	5
ENSRNOT00000092879	protein_coding transcript	1	42170281	42177581	+	ENSRNOG00000018808	5
ENSRNOT00000093104	protein_coding transcript	1	42170583	42177581	+	ENSRNOG00000018808	5
ENSRNOT00000080624	lincRNA transcript	1	42216726	42233317	+	ENSRNOG00000054156	0
ENSRNOT00000081949	lincRNA transcript	1	42216726	42230420	+	ENSRNOG00000054156	0
ENSRNOT00000029416	protein_coding transcript	1	42461291	42467586	-	ENSRNOG00000024077	5
ENSRNOT00000025398	protein_coding transcript	1	42475792	42486035	-	ENSRNOG00000018773	7
ENSRNOT00000082750	snoRNA transcript	1	42477177	42477256	+	ENSRNOG00000059321	0
ENSRNOT00000082714	snoRNA transcript	1	42477399	42477468	+	ENSRNOG00000055161	0
ENSRNOT00000025355	protein_coding transcript	1	42492761	42587721	-	ENSRNOG00000018690	4
ENSRNOT00000083225	protein_coding transcript	1	42494166	42587666	-	ENSRNOG00000018690	4
ENSRNOT00000045014	protein_coding transcript	1	42741148	42741551	-	ENSRNOG00000033265	2
ENSRNOT00000088535	protein_coding transcript	1	42967295	42971208	-	ENSRNOG00000059050	23
ENSRNOT00000087706	miRNA transcript	1	42968983	42969111	+	ENSRNOG00000059359	0
ENSRNOT00000086422	lincRNA transcript	1	42980623	42981544	-	ENSRNOG00000060413	0
ENSRNOT00000088389	processed_transcript transcript	1	43454803	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000086685	processed_transcript transcript	1	43454803	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000092578	processed_transcript transcript	1	43454803	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000090697	processed_transcript transcript	1	43454867	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000082455	processed_transcript transcript	1	43454867	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000092385	processed_transcript transcript	1	43454867	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000045144	processed_transcript transcript	1	43454870	43527693	+	ENSRNOG00000018191	0
ENSRNOT00000084099	processed_transcript transcript	1	43475418	43527716	+	ENSRNOG00000018191	0
ENSRNOT00000085873	processed_transcript transcript	1	43475562	43510853	+	ENSRNOG00000018191	0
ENSRNOT00000089326	processed_transcript transcript	1	43475562	43518746	+	ENSRNOG00000018191	0
ENSRNOT00000077168	retained_intron transcript	1	43475589	43508870	+	ENSRNOG00000018191	0
ENSRNOT00000091832	processed_transcript transcript	1	43475589	43510657	+	ENSRNOG00000018191	0
ENSRNOT00000089428	processed_transcript transcript	1	43475589	43517148	+	ENSRNOG00000018191	0
ENSRNOT00000051837	nonsense_mediated_decay transcript	1	43475589	43527605	+	ENSRNOG00000018191	2
ENSRNOT00000079390	processed_transcript transcript	1	43475589	43527605	+	ENSRNOG00000018191	0
ENSRNOT00000092034	protein_coding transcript	1	43475589	43703276	+	ENSRNOG00000018191	6
ENSRNOT00000024682	protein_coding transcript	1	43475589	43704948	+	ENSRNOG00000018191	6
ENSRNOT00000079628	nonsense_mediated_decay transcript	1	43475595	43703276	+	ENSRNOG00000018191	4
ENSRNOT00000083308	nonsense_mediated_decay transcript	1	43475597	43700633	+	ENSRNOG00000018191	4
ENSRNOT00000088253	processed_transcript transcript	1	43503264	43527549	+	ENSRNOG00000018191	0
ENSRNOT00000078186	TEC transcript	1	43532902	43533277	-	ENSRNOG00000060991	0
ENSRNOT00000087728	antisense transcript	1	43563457	43563998	-	ENSRNOG00000059866	0
ENSRNOT00000024460	protein_coding transcript	1	43567842	43638161	-	ENSRNOG00000018163	8
ENSRNOT00000088838	processed_pseudogene transcript	1	43662162	43663521	+	ENSRNOG00000055098	0
ENSRNOT00000024418	protein_coding transcript	1	43789791	43884267	-	ENSRNOG00000018052	13
ENSRNOT00000082931	protein_coding transcript	1	43792199	43831932	-	ENSRNOG00000018052	12
ENSRNOT00000058849	pseudogene transcript	1	43933275	43934512	-	ENSRNOG00000004144	0
ENSRNOT00000085392	snRNA transcript	1	43982682	43982777	+	ENSRNOG00000060056	0
ENSRNOT00000065733	protein_coding transcript	1	44019059	44120615	+	ENSRNOG00000016919	20
ENSRNOT00000083425	protein_coding transcript	1	44019207	44119980	+	ENSRNOG00000016919	20
ENSRNOT00000086762	lincRNA transcript	1	44201653	44228243	+	ENSRNOG00000057561	0
ENSRNOT00000065386	protein_coding transcript	1	44311513	44433193	+	ENSRNOG00000016728	25
ENSRNOT00000078768	protein_coding transcript	1	44433116	44474674	-	ENSRNOG00000056223	7
ENSRNOT00000030132	protein_coding transcript	1	44446765	44447424	+	ENSRNOG00000023531	1
ENSRNOT00000022148	protein_coding transcript	1	44550994	44615760	-	ENSRNOG00000016490	13
ENSRNOT00000087973	lincRNA transcript	1	44789374	44835208	+	ENSRNOG00000059546	0
ENSRNOT00000089088	lincRNA transcript	1	45409196	45409764	-	ENSRNOG00000054504	0
ENSRNOT00000088141	lincRNA transcript	1	45621344	45622240	+	ENSRNOG00000053507	0
ENSRNOT00000089275	lincRNA transcript	1	45821855	45828543	-	ENSRNOG00000053052	0
ENSRNOT00000092976	protein_coding transcript	1	45923222	46230523	+	ENSRNOG00000017030	18
ENSRNOT00000084454	protein_coding transcript	1	45923222	46232119	+	ENSRNOG00000017030	19
ENSRNOT00000022939	protein_coding transcript	1	45923222	46233374	+	ENSRNOG00000017030	20
ENSRNOT00000092849	protein_coding transcript	1	46230557	46234874	+	ENSRNOG00000017030	1
ENSRNOT00000046311	protein_coding transcript	1	46302970	46329682	-	ENSRNOG00000016973	4
ENSRNOT00000043521	protein_coding transcript	1	46378807	46649292	+	ENSRNOG00000029049	9
ENSRNOT00000086348	lincRNA transcript	1	46740305	46744647	-	ENSRNOG00000058103	0
ENSRNOT00000075268	protein_coding transcript	1	46779860	46825830	+	ENSRNOG00000046874	21
ENSRNOT00000066798	protein_coding transcript	1	46835971	46932053	+	ENSRNOG00000017114	32
ENSRNOT00000068476	protein_coding transcript	1	46873011	46932529	+	ENSRNOG00000017114	25
ENSRNOT00000067661	protein_coding transcript	1	46873011	46932529	+	ENSRNOG00000017114	26
ENSRNOT00000060527	protein_coding transcript	1	46942192	46978261	-	ENSRNOG00000017889	14
ENSRNOT00000024211	protein_coding transcript	1	46978458	46985032	+	ENSRNOG00000018007	2
ENSRNOT00000024412	protein_coding transcript	1	47032113	47127035	+	ENSRNOG00000018012	14
ENSRNOT00000070758	rRNA transcript	1	47041989	47042105	+	ENSRNOG00000045491	0
ENSRNOT00000068457	protein_coding transcript	1	47162394	47202549	+	ENSRNOG00000018158	17
ENSRNOT00000024656	protein_coding transcript	1	47206895	47213749	-	ENSRNOG00000018207	5
ENSRNOT00000024967	protein_coding transcript	1	47231093	47287371	+	ENSRNOG00000018321	15
ENSRNOT00000046746	protein_coding transcript	1	47287874	47331412	-	ENSRNOG00000018524	13
